Date,VisitorArrivals,FXAgainstChina,CovidCases,CovidDeaths,FSI,GDPPerCap,GDP,Population,HotelsCount,RoomsCount,TravelPolicy,Temperature,Precipitation,GlobalCovidTrend,ChinaConfinementPolicy,ChinaMovementPolicy,ChinaGDPPerCap,ChinaGDP,Latitude,Longitude,DistFromChina,Country,GDPRatioChina,GDPPerCapRatioChina,GDPGrowthDiffChina,GDPPerCapGrowthDiffChina
1989-01-01,,486.159251,0.0,0.0,78.04831110392655,4242.0,756025281704.0,178209147.0,,,0.0,25.9,289.4,0.0,0.0,0.0,1512.0,1751429011497.0,-0.789275,113.921327,4181.082619447466,Indonesia,0.4316619610279277,2.805555555555556,12.300236465819598,12.043898561501578
1989-02-01,,491.867848,0.0,0.0,78.04831110392655,4266.25,761545137121.3334,178476168.0,,,0.0,25.6,249.4,0.0,0.0,0.0,1504.6666666666667,1745123291812.8333,-0.789275,113.921327,4181.082619447466,Indonesia,0.4365802028382949,2.837033135663753,12.36536479391851,12.096913475673336
1989-03-01,,496.119389,0.0,0.0,78.04831110392655,4290.5,767064992538.6666,178743189.0,,,0.0,25.7,259.3,0.0,0.0,0.0,1497.3333333333333,1738817572128.6667,-0.789275,113.921327,4181.082619447466,Indonesia,0.4414984446486621,2.868510715771952,12.43049312201742,12.149928389845094
1989-04-01,,497.592711,0.0,0.0,78.04831110392655,4314.75,772584847956.0,179010210.0,,,0.0,26.1,240.5,0.0,0.0,0.0,1490.0,1732511852444.5,-0.789275,113.921327,4181.082619447466,Indonesia,0.4464166864590293,2.8999882958801497,12.495621450116328,12.202943304016854
1989-05-01,,516.90493,0.0,0.0,78.04831110392655,4339.0,778104703373.3334,179277231.0,,,0.0,26.1,242.0,0.0,0.0,0.0,1482.6666666666667,1726206132760.3333,-0.789275,113.921327,4181.082619447466,Indonesia,0.4513349282693965,2.931465875988348,12.56074977821524,12.255958218188612
1989-06-01,,529.123966,0.0,0.0,78.04831110392655,4363.25,783624558790.6666,179544252.0,,,0.0,25.6,185.8,0.0,0.0,0.0,1475.3333333333333,1719900413076.1667,-0.789275,113.921327,4181.082619447466,Indonesia,0.4562531700797636,2.962943456096546,12.62587810631415,12.30897313236037
1989-07-01,,506.007838,0.0,0.0,78.04831110392655,4387.5,789144414208.0,179811272.0,,,0.0,25.6,204.0,0.0,0.0,0.0,1468.0,1713594693392.0,-0.789275,113.921327,4181.082619447466,Indonesia,0.4611714118901308,2.994421036204744,12.69100643441306,12.36198804653213
1989-08-01,,513.561497,0.0,0.0,78.04831110392655,4411.75,794664269625.3334,180078293.0,,,0.0,25.5,194.3,0.0,0.0,0.0,1460.6666666666667,1707288973707.8333,-0.789275,113.921327,4181.082619447466,Indonesia,0.466089653700498,3.0258986163129418,12.75613476251197,12.415002960703887
1989-09-01,,520.753301,0.0,0.0,78.04831110392655,4436.0,800184125042.6666,180345314.0,,,0.0,25.8,185.1,0.0,0.0,0.0,1453.3333333333333,1700983254023.6667,-0.789275,113.921327,4181.082619447466,Indonesia,0.4710078955108652,3.05737619642114,12.82126309061088,12.468017874875644
1989-10-01,,502.20764,0.0,0.0,78.04831110392655,4460.25,805703980460.0,180612335.0,,,0.0,26.1,218.5,0.0,0.0,0.0,1446.0,1694677534339.5,-0.789275,113.921327,4181.082619447466,Indonesia,0.4759261373212323,3.088853776529338,12.886391418709792,12.521032789047403
1989-11-01,,494.269116,0.0,0.0,78.04831110392655,4484.5,811223835877.3334,180879356.0,,,0.0,26.2,220.1,0.0,0.0,0.0,1438.6666666666667,1688371814655.3333,-0.789275,113.921327,4181.082619447466,Indonesia,0.4808443791315995,3.120331356637536,12.9515197468087,12.57404770321916
1989-12-01,,426.203034,0.0,0.0,78.04831110392655,4508.75,816743691294.6666,181146377.0,,,0.0,26.1,264.5,0.0,0.0,0.0,1431.3333333333333,1682066094971.1667,-0.789275,113.921327,4181.082619447466,Indonesia,0.4857626209419667,3.1518089367457343,13.01664807490761,12.62706261739092
1990-01-01,,387.251801,0.0,0.0,78.14052747237123,4533.0,822263546712.0,181413398.0,,,0.0,25.7,321.7,0.0,0.0,0.0,1424.0,1675760375287.0,-0.789275,113.921327,4181.082619447466,Indonesia,0.4906808627523339,3.1832865168539324,13.081776403006522,12.68007753156268
1990-02-01,,382.205731,0.0,0.0,78.14052747237123,4552.083333333333,826999772979.8334,181678273.0,,,0.0,26.1,238.1,0.0,0.0,0.0,1433.25,1688675822298.9167,-0.789275,113.921327,4181.082619447466,Indonesia,0.4898062812196168,3.1765359846405348,11.796905348901005,11.394812589514508
1990-03-01,,388.714872,0.0,0.0,78.14052747237123,4571.166666666667,831735999247.6666,181943148.0,,,0.0,26.3,224.9,0.0,0.0,0.0,1442.5,1701591269310.8333,-0.789275,113.921327,4181.082619447466,Indonesia,0.4889316996868997,3.1697854524271367,10.512034294795484,10.10954764746634
1990-04-01,,383.887694,0.0,0.0,78.14052747237123,4590.25,836472225515.5,182208023.0,,,0.0,26.6,224.9,0.0,0.0,0.0,1451.75,1714506716322.75,-0.789275,113.921327,4181.082619447466,Indonesia,0.4880571181541826,3.163034920213739,9.227163240689965,8.824282705418169
1990-05-01,,377.94015,0.0,0.0,78.14052747237123,4609.333333333333,841208451783.3334,182472898.0,,,0.0,26.3,200.1,0.0,0.0,0.0,1461.0,1727422163334.6667,-0.789275,113.921327,4181.082619447466,Indonesia,0.4871825366214655,3.156284388000341,7.942292186584447,7.539017763369998
