Date,VisitorArrivals,FXAgainstChina,CovidCases,CovidDeaths,FSI,GDPPerCap,GDP,Population,HotelsCount,RoomsCount,TravelPolicy,Temperature,Precipitation,GlobalCovidTrend,ChinaConfinementPolicy,ChinaMovementPolicy,ChinaGDPPerCap,ChinaGDP,Latitude,Longitude,DistFromChina,Country,GDPRatioChina,GDPPerCapRatioChina,GDPGrowthDiffChina,GDPPerCapGrowthDiffChina
1989-01-01,,,0.0,0.0,82.61874903804244,1691.0,14700188235.0,8691331.0,,,0.0,26.2,15.4,0.0,0.0,0.0,1512.0,1751429011497.0,12.565679,104.990963,2581.767334475018,Cambodia,0.0083932538164565,1.1183862433862437,5.134059204228233,3.8581102486931735
1989-02-01,,,0.0,0.0,82.61874903804244,1686.0833333333333,14695911547.666666,8715020.0,,,0.0,26.4,6.9,0.0,0.0,0.0,1504.6666666666667,1745123291812.8333,12.565679,104.990963,2581.767334475018,Cambodia,0.0084222847084556,1.120693007748251,5.037161042829596,3.73085490231326
1989-03-01,,,0.0,0.0,82.61874903804244,1681.1666666666667,14691634860.333334,8738709.0,,,0.0,27.6,59.7,0.0,0.0,0.0,1497.3333333333333,1738817572128.6667,12.565679,104.990963,2581.767334475018,Cambodia,0.0084513156004547,1.1229997721102591,4.940262881430959,3.6035995559333456
1989-04-01,,,0.0,0.0,82.61874903804244,1676.25,14687358173.0,8762398.0,,,0.0,29.9,66.8,0.0,0.0,0.0,1490.0,1732511852444.5,12.565679,104.990963,2581.767334475018,Cambodia,0.0084803464924538,1.1253065364722667,4.843364720032322,3.476344209553432
1989-05-01,,,0.0,0.0,82.61874903804244,1671.3333333333333,14683081485.666666,8786086.0,,,0.0,28.7,175.7,0.0,0.0,0.0,1482.6666666666667,1726206132760.3333,12.565679,104.990963,2581.767334475018,Cambodia,0.0085093773844529,1.1276133008342746,4.746466558633685,3.3490888631735176
1989-06-01,,,0.0,0.0,82.61874903804244,1666.4166666666667,14678804798.333334,8809775.0,,,0.0,27.8,184.8,0.0,0.0,0.0,1475.3333333333333,1719900413076.1667,12.565679,104.990963,2581.767334475018,Cambodia,0.008538408276452,1.1299200651962824,4.649568397235048,3.221833516793604
1989-07-01,,,0.0,0.0,82.61874903804244,1661.5,14674528111.0,8833464.0,,,0.0,27.7,314.1,0.0,0.0,0.0,1468.0,1713594693392.0,12.565679,104.990963,2581.767334475018,Cambodia,0.0085674391684511,1.1322268295582902,4.552670235836411,3.0945781704136897
1989-08-01,,,0.0,0.0,82.61874903804244,1656.5833333333333,14670251423.666666,8857153.0,,,0.0,27.5,271.1,0.0,0.0,0.0,1460.6666666666667,1707288973707.8333,12.565679,104.990963,2581.767334475018,Cambodia,0.0085964700604501,1.134533593920298,4.455772074437775,2.967322824033776
1989-09-01,,,0.0,0.0,82.61874903804244,1651.6666666666667,14665974736.333334,8880842.0,,,0.0,27.4,259.4,0.0,0.0,0.0,1453.3333333333333,1700983254023.6667,12.565679,104.990963,2581.767334475018,Cambodia,0.0086255009524492,1.136840358282306,4.358873913039138,2.8400674776538617
1989-10-01,,,0.0,0.0,82.61874903804244,1646.75,14661698049.0,8904530.0,,,0.0,26.7,264.2,0.0,0.0,0.0,1446.0,1694677534339.5,12.565679,104.990963,2581.767334475018,Cambodia,0.0086545318444483,1.1391471226443135,4.261975751640501,2.712812131273948
1989-11-01,,,0.0,0.0,82.61874903804244,1641.8333333333333,14657421361.666666,8928219.0,,,0.0,26.1,68.7,0.0,0.0,0.0,1438.6666666666667,1688371814655.3333,12.565679,104.990963,2581.767334475018,Cambodia,0.0086835627364474,1.141453887006321,4.165077590241864,2.5855567848940337
1989-12-01,,,0.0,0.0,82.61874903804244,1636.9166666666667,14653144674.333334,8951908.0,,,0.0,24.6,26.7,0.0,0.0,0.0,1431.3333333333333,1682066094971.1667,12.565679,104.990963,2581.767334475018,Cambodia,0.0087125936284465,1.1437606513683292,4.0681794288432265,2.45830143851412
