Date,VisitorArrivals,FXAgainstChina,CovidCases,CovidDeaths,FSI,GDPPerCap,GDP,Population,HotelsCount,RoomsCount,TravelPolicy,Temperature,Precipitation,GlobalCovidTrend,ChinaConfinementPolicy,ChinaMovementPolicy,ChinaGDPPerCap,ChinaGDP,Latitude,Longitude,DistFromChina,Country,GDPRatioChina,GDPPerCapRatioChina,GDPGrowthDiffChina,GDPPerCapGrowthDiffChina
1989-01-01,,183.685626,0.0,0.0,46.66882218952853,11746.0,499106527540.0,42491200.0,,,0.0,1.5,107.6,0.0,0.0,0.0,1512.0,1751429011497.0,35.907757,127.766922,2123.1795591404366,Korea (ROK),0.2849710289504673,7.768518518518518,9.399538854503184,10.109781528090975
1989-02-01,,182.296189,0.0,0.0,46.66882218952853,11821.833333333334,502780356183.0833,42526801.0,,,0.0,2.7,89.3,0.0,0.0,0.0,1504.6666666666667,1745123291812.8333,35.907757,127.766922,2123.1795591404366,Korea (ROK),0.2882356819106595,7.861778679428491,9.712357859093622,10.39791840542515
1989-03-01,,181.056747,0.0,0.0,46.66882218952853,11897.666666666666,506454184826.1667,42562403.0,,,0.0,6.0,92.2,0.0,0.0,0.0,1497.3333333333333,1738817572128.6667,35.907757,127.766922,2123.1795591404366,Korea (ROK),0.2915003348708517,7.9550388403384655,10.02517686368406,10.686055282759323
1989-04-01,,179.609012,0.0,0.0,46.66882218952853,11973.5,510128013469.25,42598004.0,,,0.0,13.2,35.8,0.0,0.0,0.0,1490.0,1732511852444.5,35.907757,127.766922,2123.1795591404366,Korea (ROK),0.294764987831044,8.04829900124844,10.3379958682745,10.974192160093496
1989-05-01,,179.370299,0.0,0.0,46.66882218952853,12049.333333333334,513801842112.3333,42633605.0,,,0.0,16.7,65.4,0.0,0.0,0.0,1482.6666666666667,1726206132760.3333,35.907757,127.766922,2123.1795591404366,Korea (ROK),0.2980296407912362,8.141559162158412,10.650814872864938,11.26232903742767
1989-06-01,,179.547581,0.0,0.0,46.66882218952853,12125.166666666666,517475670755.4167,42669207.0,,,0.0,19.8,202.2,0.0,0.0,0.0,1475.3333333333333,1719900413076.1667,35.907757,127.766922,2123.1795591404366,Korea (ROK),0.3012942937514284,8.234819323068386,10.963633877455376,11.55046591476184
1989-07-01,,179.513881,0.0,0.0,46.66882218952853,12201.0,521149499398.5,42704808.0,,,0.0,23.5,341.6,0.0,0.0,0.0,1468.0,1713594693392.0,35.907757,127.766922,2123.1795591404366,Korea (ROK),0.3045589467116206,8.32807948397836,11.276452882045817,11.838602792096015
1989-08-01,,179.896095,0.0,0.0,46.66882218952853,12276.833333333334,524823328041.5833,42740409.0,,,0.0,24.3,208.4,0.0,0.0,0.0,1460.6666666666667,1707288973707.8333,35.907757,127.766922,2123.1795591404366,Korea (ROK),0.3078235996718129,8.421339644888334,11.589271886636254,12.126739669430188
1989-09-01,,180.30867,0.0,0.0,46.66882218952853,12352.666666666666,528497156684.6667,42776011.0,,,0.0,20.1,220.2,0.0,0.0,0.0,1453.3333333333333,1700983254023.6667,35.907757,127.766922,2123.1795591404366,Korea (ROK),0.311088252632005,8.514599805798307,11.902090891226692,12.41487654676436
1989-10-01,,180.628922,0.0,0.0,46.66882218952853,12428.5,532170985327.75,42811612.0,,,0.0,13.9,37.8,0.0,0.0,0.0,1446.0,1694677534339.5,35.907757,127.766922,2123.1795591404366,Korea (ROK),0.3143529055921973,8.607859966708281,12.21490989581713,12.703013424098533
1989-11-01,,180.881414,0.0,0.0,46.66882218952853,12504.333333333334,535844813970.8333,42847213.0,,,0.0,7.7,93.8,0.0,0.0,0.0,1438.6666666666667,1688371814655.3333,35.907757,127.766922,2123.1795591404366,Korea (ROK),0.3176175585523895,8.701120127618255,12.527728900407569,12.991150301432706
1989-12-01,,163.265656,0.0,0.0,46.66882218952853,12580.166666666666,539518642613.9167,42882815.0,,,0.0,3.0,31.3,0.0,0.0,0.0,1431.3333333333333,1682066094971.1667,35.907757,127.766922,2123.1795591404366,Korea (ROK),0.3208822115125817,8.794380288528227,12.840547904998008,13.27928717876688
1990-01-01,,144.854771,0.0,0.0,46.14454615875969,12656.0,543192471257.0,42918416.0,,,0.0,-1.4,54.6,0.0,0.0,0.0,1424.0,1675760375287.0,35.907757,127.766922,2123.1795591404366,Korea (ROK),0.3241468644727739,8.887640449438202,13.153366909588446,13.567424056101052
1990-02-01,,146.284091,0.0,0.0,46.14454615875969,12758.166666666666,548103457085.9167,42956310.0,,,0.0,3.5,115.8,0.0,0.0,0.0,1433.25,1688675822298.9167,35.907757,127.766922,2123.1795591404366,Korea (ROK),0.3245425962017279,8.900641096024106,12.190628224722916,12.594485477279552
1990-03-01,,148.012582,0.0,0.0,46.14454615875969,12860.333333333334,553014442914.8334,42994205.0,,,0.0,7.2,73.1,0.0,0.0,0.0,1442.5,1701591269310.8333,35.907757,127.766922,2123.1795591404366,Korea (ROK),0.3249383279306818,8.913641742610011,11.227889539857388,11.62154689845805
