Date,VisitorArrivals,FXAgainstChina,CovidCases,CovidDeaths,FSI,GDPPerCap,GDP,Population,HotelsCount,RoomsCount,TravelPolicy,Temperature,Precipitation,GlobalCovidTrend,ChinaConfinementPolicy,ChinaMovementPolicy,ChinaGDPPerCap,ChinaGDP,Latitude,Longitude,DistFromChina,Country,GDPRatioChina,GDPPerCapRatioChina,GDPGrowthDiffChina,GDPPerCapGrowthDiffChina
1989-01-01,,0.319117,0.0,0.0,36.79778099795055,35085.0,953592306957.0,27179497.0,,,0.0,-23.0,37.7,0.0,0.0,0.0,1512.0,1751429011497.0,56.130366,-106.346771,9409.57974186653,Canada,0.5444652913119987,23.20436507936508,5.338841548882275,5.658058074593763
1989-02-01,,0.318345,0.0,0.0,36.79778099795055,35048.0,953631058267.25,27209649.0,,,0.0,-21.9,19.6,0.0,0.0,0.0,1504.6666666666667,1745123291812.8333,56.130366,-106.346771,9409.57974186653,Canada,0.54653718468424,23.29788006806968,5.258034649513041,5.566103880378026
1989-03-01,,0.319997,0.0,0.0,36.79778099795055,35011.0,953669809577.5,27239801.0,,,0.0,-19.2,29.1,0.0,0.0,0.0,1497.3333333333333,1738817572128.6667,56.130366,-106.346771,9409.57974186653,Canada,0.5486090780564812,23.39139505677427,5.177227750143807,5.474149686162289
1989-04-01,,0.318466,0.0,0.0,36.79778099795055,34974.0,953708560887.75,27269954.0,,,0.0,-6.6,24.6,0.0,0.0,0.0,1490.0,1732511852444.5,56.130366,-106.346771,9409.57974186653,Canada,0.5506809714287224,23.484910045478863,5.096420850774573,5.382195491946552
1989-05-01,,0.319163,0.0,0.0,36.79778099795055,34937.0,953747312198.0,27300106.0,,,0.0,1.3,44.3,0.0,0.0,0.0,1482.6666666666667,1726206132760.3333,56.130366,-106.346771,9409.57974186653,Canada,0.5527528648009636,23.57842503418346,5.015613951405339,5.290241297730816
1989-06-01,,0.321209,0.0,0.0,36.79778099795055,34900.0,953786063508.25,27330258.0,,,0.0,9.3,54.0,0.0,0.0,0.0,1475.3333333333333,1719900413076.1667,56.130366,-106.346771,9409.57974186653,Canada,0.5548247581732049,23.67194002288805,4.9348070520361045,5.198287103515079
1989-07-01,,0.318833,0.0,0.0,36.79778099795055,34863.0,953824814818.5,27360410.0,,,0.0,13.2,59.2,0.0,0.0,0.0,1468.0,1713594693392.0,56.130366,-106.346771,9409.57974186653,Canada,0.5568966515454461,23.76545501159265,4.85400015266687,5.106332909299342
1989-08-01,,0.31504,0.0,0.0,36.79778099795055,34826.0,953863566128.75,27390562.0,,,0.0,11.7,62.6,0.0,0.0,0.0,1460.6666666666667,1707288973707.8333,56.130366,-106.346771,9409.57974186653,Canada,0.5589685449176873,23.858970000297248,4.773193253297636,5.014378715083605
1989-09-01,,0.316713,0.0,0.0,36.79778099795055,34789.0,953902317439.0,27420714.0,,,0.0,5.7,53.7,0.0,0.0,0.0,1453.3333333333333,1700983254023.6667,56.130366,-106.346771,9409.57974186653,Canada,0.5610404382899286,23.95248498900184,4.692386353928402,4.922424520867868
1989-10-01,,0.314841,0.0,0.0,36.79778099795055,34752.0,953941068749.25,27450866.0,,,0.0,-2.3,48.2,0.0,0.0,0.0,1446.0,1694677534339.5,56.130366,-106.346771,9409.57974186653,Canada,0.5631123316621698,24.04599997770644,4.611579454559168,4.830470326652132
1989-11-01,,0.31347,0.0,0.0,36.79778099795055,34715.0,953979820059.5,27481019.0,,,0.0,-14.1,57.5,0.0,0.0,0.0,1438.6666666666667,1688371814655.3333,56.130366,-106.346771,9409.57974186653,Canada,0.565184225034411,24.139514966411035,4.530772555189934,4.738516132436395
1989-12-01,,0.279976,0.0,0.0,36.79778099795055,34678.0,954018571369.75,27511171.0,,,0.0,-20.5,37.9,0.0,0.0,0.0,1431.3333333333333,1682066094971.1667,56.130366,-106.346771,9409.57974186653,Canada,0.5672561184066522,24.23302995511563,4.4499656558207,4.646561938220659
1990-01-01,,0.247227,0.0,0.0,36.089811531118855,34641.0,954057322680.0,27541323.0,,,0.0,-21.5,39.6,0.0,0.0,0.0,1424.0,1675760375287.0,56.130366,-106.346771,9409.57974186653,Canada,0.5693280117788935,24.326544943820224,4.369158756451466,4.5546077440049215
1990-02-01,,0.25295,0.0,0.0,36.089811531118855,34545.833333333336,952407387334.5,27570280.0,,,0.0,-24.1,28.4,0.0,0.0,0.0,1433.25,1688675822298.9167,56.130366,-106.346771,9409.57974186653,Canada,0.5644103102542496,24.11795392922934,3.061401796914808,3.250755815806931
1990-03-01,,0.249397,0.0,0.0,36.089811531118855,34450.666666666664,950757451989.0,27599238.0,,,0.0,-13.5,27.0,0.0,0.0,0.0,1442.5,1701591269310.8333,56.130366,-106.346771,9409.57974186653,Canada,0.5594926087296057,23.90936291463846,1.7536448373781508,1.9469038876089408
1990-04-01,,0.246027,0.0,0.0,36.089811531118855,34355.5,949107516643.5,27628196.0,,,0.0,-6.9,32.8,0.0,0.0,0.0,1451.75,1714506716322.75,56.130366,-106.346771,9409.57974186653,Canada,0.5545749072049619,23.700771900047577,0.4458878778414936,0.6430519594109505
1990-05-01,,0.248058,0.0,0.0,36.089811531118855,34260.333333333336,947457581298.0,27657153.0,,,0.0,1.4,41.9,0.0,0.0,0.0,1461.0,1727422163334.6667,56.130366,-106.346771,9409.57974186653,Canada,0.5496572056803181,23.492180885456698,-0.861869081695164,-0.6607999687870398
1990-06-01,,0.247788,0.0,0.0,36.089811531118855,34165.166666666664,945807645952.5,27686110.0,,,0.0,8.9,59.4,0.0,0.0,0.0,1470.25,1740337610346.5833,56.130366,-106.346771,9409.57974186653,Canada,0.5447395041556742,23.28358987086581,-2.1696260412318216,-1.9646518969850304
1990-07-01,,0.24452,0.0,0.0,36.089811531118855,34070.0,944157710607.0,27715068.0,,,0.0,12.7,60.6,0.0,0.0,0.0,1479.5,1753253057358.5,56.130366,-106.346771,9409.57974186653,Canada,0.5398218026310303,23.07499885627493,-3.4773830007684783,-3.2685038251830205
1990-08-01,,0.241849,0.0,0.0,36.089811531118855,33974.833333333336,942507775261.5,27744026.0,,,0.0,11.1,57.6,0.0,0.0,0.0,1488.75,1766168504370.4167,56.130366,-106.346771,9409.57974186653,Canada,0.5349041011063864,22.86640784168405,-4.785139960305136,-4.572355753381012
1990-09-01,,0.244462,0.0,0.0,36.089811531118855,33879.666666666664,940857839916.0,27772983.0,,,0.0,5.6,52.3,0.0,0.0,0.0,1498.0,1779083951382.3333,56.130366,-106.346771,9409.57974186653,Canada,0.5299863995817425,22.657816827093168,-6.0928969198417935,-5.876207681579001
1990-10-01,,0.244994,0.0,0.0,36.089811531118855,33784.5,939207904570.5,27801940.0,,,0.0,-3.4,59.2,0.0,0.0,0.0,1507.25,1791999398394.25,56.130366,-106.346771,9409.57974186653,Canada,0.5250686980570987,22.449225812502288,-7.400653879378451,-7.180059609776991
