Date,VisitorArrivals,FXAgainstChina,CovidCases,CovidDeaths,FSI,GDPPerCap,GDP,Population,HotelsCount,RoomsCount,TravelPolicy,Temperature,Precipitation,GlobalCovidTrend,ChinaConfinementPolicy,ChinaMovementPolicy,ChinaGDPPerCap,ChinaGDP,Latitude,Longitude,DistFromChina,Country,GDPRatioChina,GDPPerCapRatioChina,GDPGrowthDiffChina,GDPPerCapGrowthDiffChina
1989-01-01,,0.520095,0.0,0.0,43.25362224298128,34682.0,101870419930.0,2937277.0,,,0.0,26.5,196.7,0.0,0.0,0.0,1512.0,1751429011497.0,1.352083,103.819836,3820.8840749122814,Singapore,0.0581641729475111,22.937830687830687,13.735594658680744,13.051000471176206
1989-02-01,,0.516736,0.0,0.0,43.25362224298128,34909.5,102774730462.75,2943585.0,,,0.0,26.5,93.2,0.0,0.0,0.0,1504.6666666666667,1745123291812.8333,1.352083,103.819836,3820.8840749122814,Singapore,0.0589226808593602,23.21571745635416,13.838701304555482,13.10438578082669
1989-03-01,,0.52011,0.0,0.0,43.25362224298128,35137.0,103679040995.5,2949892.0,,,0.0,26.8,223.1,0.0,0.0,0.0,1497.3333333333333,1738817572128.6667,1.352083,103.819836,3820.8840749122814,Singapore,0.0596811887712093,23.493604224877632,13.941807950430222,13.157771090477173
1989-04-01,,0.522518,0.0,0.0,43.25362224298128,35364.5,104583351528.25,2956200.0,,,0.0,27.3,257.8,0.0,0.0,0.0,1490.0,1732511852444.5,1.352083,103.819836,3820.8840749122814,Singapore,0.0604396966830584,23.771490993401105,14.04491459630496,13.211156400127656
1989-05-01,,0.52455,0.0,0.0,43.25362224298128,35592.0,105487662061.0,2962507.0,,,0.0,27.6,190.6,0.0,0.0,0.0,1482.6666666666667,1726206132760.3333,1.352083,103.819836,3820.8840749122814,Singapore,0.0611982045949075,24.04937776192458,14.1480212421797,13.26454170977814
1989-06-01,,0.524526,0.0,0.0,43.25362224298128,35819.5,106391972593.75,2968815.0,,,0.0,27.3,179.8,0.0,0.0,0.0,1475.3333333333333,1719900413076.1667,1.352083,103.819836,3820.8840749122814,Singapore,0.0619567125067566,24.32726453044805,14.25112788805444,13.317927019428623
1989-07-01,,0.52501,0.0,0.0,43.25362224298128,36047.0,107296283126.5,2975122.0,,,0.0,27.3,197.5,0.0,0.0,0.0,1468.0,1713594693392.0,1.352083,103.819836,3820.8840749122814,Singapore,0.0627152204186057,24.60515129897152,14.35423453392918,13.371312329079108
1989-08-01,,0.525371,0.0,0.0,43.25362224298128,36274.5,108200593659.25,2981430.0,,,0.0,27.0,208.5,0.0,0.0,0.0,1460.6666666666667,1707288973707.8333,1.352083,103.819836,3820.8840749122814,Singapore,0.0634737283304548,24.883038067495,14.45734117980392,13.42469763872959
1989-09-01,,0.529726,0.0,0.0,43.25362224298128,36502.0,109104904192.0,2987738.0,,,0.0,26.7,226.8,0.0,0.0,0.0,1453.3333333333333,1700983254023.6667,1.352083,103.819836,3820.8840749122814,Singapore,0.0642322362423039,25.160924836018467,14.56044782567866,13.478082948380074
1989-10-01,,0.525942,0.0,0.0,43.25362224298128,36729.5,110009214724.75,2994045.0,,,0.0,26.9,266.6,0.0,0.0,0.0,1446.0,1694677534339.5,1.352083,103.819836,3820.8840749122814,Singapore,0.0649907441541529,25.43881160454194,14.6635544715534,13.531468258030555
1989-11-01,,0.52498,0.0,0.0,43.25362224298128,36957.0,110913525257.5,3000353.0,,,0.0,26.9,300.2,0.0,0.0,0.0,1438.6666666666667,1688371814655.3333,1.352083,103.819836,3820.8840749122814,Singapore,0.065749252066002,25.71669837306541,14.766661117428136,13.58485356768104
1989-12-01,,0.462514,0.0,0.0,43.25362224298128,37184.5,111817835790.25,3006660.0,,,0.0,26.4,277.4,0.0,0.0,0.0,1431.3333333333333,1682066094971.1667,1.352083,103.819836,3820.8840749122814,Singapore,0.0665077599778511,25.994585141588885,14.869767763302878,13.638238877331524
1990-01-01,,0.398865,0.0,0.0,42.68983054422738,37412.0,112722146323.0,3012968.0,,,0.0,26.4,155.0,0.0,0.0,0.0,1424.0,1675760375287.0,1.352083,103.819836,3820.8840749122814,Singapore,0.0672662678897002,26.27247191011236,14.972874409177615,13.691624186982008
1990-02-01,,0.393832,0.0,0.0,42.68983054422738,37527.25,113354346976.83331,3020316.0,,,0.0,27.3,134.7,0.0,0.0,0.0,1433.25,1688675822298.9167,1.352083,103.819836,3820.8840749122814,Singapore,0.0671370455407469,26.18923388720125,13.515261950811706,12.209133091688123
1990-03-01,,0.396652,0.0,0.0,42.68983054422738,37642.5,113986547630.66669,3027664.0,,,0.0,28.0,91.9,0.0,0.0,0.0,1442.5,1701591269310.8333,1.352083,103.819836,3820.8840749122814,Singapore,0.0670078231917935,26.10599586429016,12.057649492445794,10.726641996394235
1990-04-01,,0.396917,0.0,0.0,42.68983054422738,37757.75,114618748284.5,3035012.0,,,0.0,28.2,156.0,0.0,0.0,0.0,1451.75,1714506716322.75,1.352083,103.819836,3820.8840749122814,Singapore,0.0668786008428402,26.022757841379057,10.600037034079882,9.244150901100353
1990-05-01,,0.392913,0.0,0.0,42.68983054422738,37873.0,115250948938.33331,3042360.0,,,0.0,28.1,153.4,0.0,0.0,0.0,1461.0,1727422163334.6667,1.352083,103.819836,3820.8840749122814,Singapore,0.0667493784938868,25.93951981846796,9.14242457571397,7.761659805806467
