Date,VisitorArrivals,FXAgainstChina,CovidCases,CovidDeaths,FSI,GDPPerCap,GDP,Population,HotelsCount,RoomsCount,TravelPolicy,Temperature,Precipitation,GlobalCovidTrend,ChinaConfinementPolicy,ChinaMovementPolicy,ChinaGDPPerCap,ChinaGDP,Latitude,Longitude,DistFromChina,Country,GDPRatioChina,GDPPerCapRatioChina,GDPGrowthDiffChina,GDPPerCapGrowthDiffChina
01/01/1989,,6.784561,0,0,76.00188076,6522,3.63748E+11,55772169,,,0,24.9,20.6,0,0,0,1512,1.75143E+12,15.870032,100.992541,2237.67362,Thailand,0.207686298,4.313492063,14.97780302,14.93820711
01/02/1989,,6.802541,0,0,76.00188076,6570.333333,3.66909E+11,55837671,,,0,25.6,6.7,0,0,0,1504.666667,1.74512E+12,15.870032,100.992541,2237.67362,Thailand,0.210354093,4.369647687,14.95868701,14.9194468
01/03/1989,,6.830051,0,0,76.00188076,6618.666667,3.7007E+11,55903174,,,0,27.1,52.5,0,0,0,1497.333333,1.73882E+12,15.870032,100.992541,2237.67362,Thailand,0.213021888,4.425803311,14.939571,14.90068649
01/04/1989,,6.840328,0,0,76.00188076,6667,3.73231E+11,55968676,,,0,29.8,66,0,0,0,1490,1.73251E+12,15.870032,100.992541,2237.67362,Thailand,0.215689683,4.481958935,14.92045499,14.88192619
01/05/1989,,6.901245,0,0,76.00188076,6715.333333,3.76392E+11,56034178,,,0,28.7,205.7,0,0,0,1482.666667,1.72621E+12,15.870032,100.992541,2237.67362,Thailand,0.218357478,4.538114559,14.90133897,14.86316588
01/06/1989,,6.943375,0,0,76.00188076,6763.666667,3.79553E+11,56099680,,,0,27.8,183.4,0,0,0,1475.333333,1.7199E+12,15.870032,100.992541,2237.67362,Thailand,0.221025273,4.594270183,14.88222296,14.84440558
01/07/1989,,6.920931,0,0,76.00188076,6812,3.82714E+11,56165182,,,0,27.9,214.1,0,0,0,1468,1.71359E+12,15.870032,100.992541,2237.67362,Thailand,0.223693068,4.650425807,14.86310695,14.82564527
01/08/1989,,6.932705,0,0,76.00188076,6860.333333,3.85875E+11,56230685,,,0,27.6,240.2,0,0,0,1460.666667,1.70729E+12,15.870032,100.992541,2237.67362,Thailand,0.226360863,4.706581431,14.84399093,14.80688496
01/09/1989,,6.97121,0,0,76.00188076,6908.666667,3.89036E+11,56296187,,,0,27.4,220.2,0,0,0,1453.333333,1.70098E+12,15.870032,100.992541,2237.67362,Thailand,0.229028658,4.762737055,14.82487492,14.78812466
01/10/1989,,6.932811,0,0,76.00188076,6957,3.92197E+11,56361689,,,0,26.5,207.8,0,0,0,1446,1.69468E+12,15.870032,100.992541,2237.67362,Thailand,0.231696453,4.818892679,14.80575891,14.76936435
01/11/1989,,6.934882,0,0,76.00188076,7005.333333,3.95358E+11,56427192,,,0,25.3,46.1,0,0,0,1438.666667,1.68837E+12,15.870032,100.992541,2237.67362,Thailand,0.234364248,4.875048303,14.7866429,14.75060405
01/12/1989,,6.212466,0,0,76.00188076,7053.666667,3.98519E+11,56492694,,,0,23.1,7.9,0,0,0,1431.333333,1.68207E+12,15.870032,100.992541,2237.67362,Thailand,0.237032043,4.931203927,14.76752688,14.73184374
01/01/1990,,5.440508,0,0,75.95419191,7102,4.01679E+11,56558196,,,0,25.1,12.1,0,0,0,1424,1.67576E+12,15.870032,100.992541,2237.67362,Thailand,0.239699838,4.987359551,14.74841087,14.71308343
01/02/1990,,5.435793,0,0,75.95419191,7145.083333,4.04544E+11,56614386,,,0,26.5,27.7,0,0,0,1433.25,1.68868E+12,15.870032,100.992541,2237.67362,Thailand,0.239573606,4.985372748,13.4618434,13.44405112
01/03/1990,,5.476553,0,0,75.95419191,7188.166667,4.07409E+11,56670575,,,0,27.6,62.8,0,0,0,1442.5,1.70159E+12,15.870032,100.992541,2237.67362,Thailand,0.239447373,4.983385945,12.17527593,12.17501881
01/04/1990,,5.49691,0,0,75.95419191,7231.25,4.10274E+11,56726765,,,0,29.8,62.4,0,0,0,1451.75,1.71451E+12,15.870032,100.992541,2237.67362,Thailand,0.239321141,4.981399142,10.88870846,10.90598651
01/05/1990,,5.476916,0,0,75.95419191,7274.333333,4.13138E+11,56782954,,,0,28.7,236.5,0,0,0,1461,1.72742E+12,15.870032,100.992541,2237.67362,Thailand,0.239194909,4.979412339,9.602140994,9.636954196
01/06/1990,,5.466073,0,0,75.95419191,7317.416667,4.16003E+11,56839144,,,0,28.3,183.1,0,0,0,1470.25,1.74034E+12,15.870032,100.992541,2237.67362,Thailand,0.239068676,4.977425536,8.315573525,8.367921886
01/07/1990,,5.430914,0,0,75.95419191,7360.5,4.18868E+11,56895334,,,0,27.8,199.3,0,0,0,1479.5,1.75325E+12,15.870032,100.992541,2237.67362,Thailand,0.238942444,4.975438733,7.029006055,7.098889576
01/08/1990,,5.403395,0,0,75.95419191,7403.583333,4.21733E+11,56951523,,,0,28,208.8,0,0,0,1488.75,1.76617E+12,15.870032,100.992541,2237.67362,Thailand,0.238816212,4.97345193,5.742438586,5.829857266
01/09/1990,,5.361414,0,0,75.95419191,7446.666667,4.24597E+11,57007713,,,0,27.5,242.9,0,0,0,1498,1.77908E+12,15.870032,100.992541,2237.67362,Thailand,0.23868998,4.971465127,4.455871117,4.560824957
01/10/1990,,5.308908,0,0,75.95419191,7489.75,4.27462E+11,57063902,,,0,26.8,238.6,0,0,0,1507.25,1.792E+12,15.870032,100.992541,2237.67362,Thailand,0.238563747,4.969478324,3.169303647,3.291792647
01/11/1990,,5.066818,0,0,75.95419191,7532.833333,4.30327E+11,57120092,,,0,25.6,95.8,0,0,0,1516.5,1.80491E+12,15.870032,100.992541,2237.67362,Thailand,0.238437515,4.967491521,1.882736178,2.022760337
01/12/1990,,4.815662,0,0,75.95419191,7575.916667,4.33192E+11,57176281,,,0,24,19.3,0,0,0,1525.75,1.81783E+12,15.870032,100.992541,2237.67362,Thailand,0.238311283,4.965504718,0.596168709,0.753728028
01/01/1991,,4.824308,0,0,75.96616974,7619,4.36056E+11,57232471,,,0,25.4,11.2,0,0,0,1535,1.83075E+12,15.870032,100.992541,2237.67362,Thailand,0.238185051,4.963517915,-0.690398761,-0.515304282
01/02/1991,,4.806826,0,0,75.96616974,7663.5,4.38994E+11,57280684,,,0,26,9.2,0,0,0,1551.416667,1.85232E+12,15.870032,100.992541,2237.67362,Thailand,0.237131843,4.942164325,-1.13756974,-0.957785793
01/03/1991,,4.8568,0,0,75.96616974,7708,4.41931E+11,57328897,,,0,29,33.9,0,0,0,1567.833333,1.87389E+12,15.870032,100.992541,2237.67362,Thailand,0.236078635,4.920810734,-1.584740719,-1.400267304
01/04/1991,,4.85201,0,0,75.96616974,7752.5,4.44868E+11,57377110,,,0,29.8,73.6,0,0,0,1584.25,1.89546E+12,15.870032,100.992541,2237.67362,Thailand,0.235025426,4.899457143,-2.031911698,-1.842748816
01/05/1991,,4.819489,0,0,75.96616974,7797,4.47806E+11,57425322,,,0,29.5,186.6,0,0,0,1600.666667,1.91703E+12,15.870032,100.992541,2237.67362,Thailand,0.233972218,4.878103552,-2.479082677,-2.285230327
01/06/1991,,4.80062,0,0,75.96616974,7841.5,4.50743E+11,57473535,,,0,28.3,172.2,0,0,0,1617.083333,1.93861E+12,15.870032,100.992541,2237.67362,Thailand,0.23291901,4.856749962,-2.926253657,-2.727711838
01/07/1991,,4.796209,0,0,75.96616974,7886,4.5368E+11,57521748,,,0,28,193.8,0,0,0,1633.5,1.96018E+12,15.870032,100.992541,2237.67362,Thailand,0.231865802,4.835396371,-3.373424636,-3.170193349
01/08/1991,,4.787293,0,0,75.96616974,7930.5,4.56618E+11,57569961,,,0,27.3,323.1,0,0,0,1649.916667,1.98175E+12,15.870032,100.992541,2237.67362,Thailand,0.230812594,4.81404278,-3.820595615,-3.612674861
01/09/1991,,4.755329,0,0,75.96616974,7975,4.59555E+11,57618174,,,0,27.5,247.4,0,0,0,1666.333333,2.00332E+12,15.870032,100.992541,2237.67362,Thailand,0.229759386,4.79268919,-4.267766594,-4.055156372
01/10/1991,,4.737297,0,0,75.96616974,8019.5,4.62492E+11,57666386,,,0,26.5,144.3,0,0,0,1682.75,2.02489E+12,15.870032,100.992541,2237.67362,Thailand,0.228706178,4.771335599,-4.714937573,-4.497637883
01/11/1991,,4.730061,0,0,75.96616974,8064,4.6543E+11,57714599,,,0,24.9,44.2,0,0,0,1699.166667,2.04647E+12,15.870032,100.992541,2237.67362,Thailand,0.22765297,4.749982008,-5.162108553,-4.940119394
01/12/1991,,4.632076,0,0,75.96616974,8108.5,4.68367E+11,57762812,,,0,24,46,0,0,0,1715.583333,2.06804E+12,15.870032,100.992541,2237.67362,Thailand,0.226599762,4.728628417,-5.609279532,-5.382600905
01/01/1992,,4.632393,0,0,76.01294473,8153,4.71304E+11,57811025,,,0,23.2,25.5,0,0,0,1732,2.08961E+12,15.870032,100.992541,2237.67362,Thailand,0.225546554,4.707274827,-6.056450511,-5.825082417
01/02/1992,,4.63796,0,0,76.01294473,8202.416667,4.74545E+11,57854921,,,0,25.5,23.2,0,0,0,1750.166667,2.11349E+12,15.870032,100.992541,2237.67362,Thailand,0.224644142,4.688762608,-6.006705602,-5.782426281
01/03/1992,,4.67069,0,0,76.01294473,8251.833333,4.77786E+11,57898816,,,0,28.3,4.3,0,0,0,1768.333333,2.13736E+12,15.870032,100.992541,2237.67362,Thailand,0.223741731,4.67025039,-5.956960693,-5.739770145
