Date,VisitorArrivals,FXAgainstChina,CovidCases,CovidDeaths,FSI,GDPPerCap,GDP,Population,HotelsCount,RoomsCount,TravelPolicy,Temperature,Precipitation,GlobalCovidTrend,ChinaConfinementPolicy,ChinaMovementPolicy,ChinaGDPPerCap,ChinaGDP,Latitude,Longitude,DistFromChina,Country,GDPRatioChina,GDPPerCapRatioChina,GDPGrowthDiffChina,GDPPerCapGrowthDiffChina
1989-01-01,,0.676061,0.0,0.0,,14357.0,1182591126139.0,82368930.0,,,0.0,16.4,22.1,0.0,0.0,0.0,1512.0,1751429011497.0,23.634501,-102.552784,12846.444427689932,Mexico,0.6752149920870634,9.49537037037037,8.395917364506305,8.098306787322613
1989-02-01,,0.683999,0.0,0.0,,14406.333333333334,1188614236933.25,82500114.0,,,0.0,16.9,18.7,0.0,0.0,0.0,1504.6666666666667,1745123291812.8333,23.634501,-102.552784,12846.444427689932,Mexico,0.6813500143805324,9.578913944375087,8.565605157747651,8.252075382860612
1989-03-01,,0.689912,0.0,0.0,,14455.666666666666,1194637347727.5,82631298.0,,,0.0,19.3,8.3,0.0,0.0,0.0,1497.3333333333333,1738817572128.6667,23.634501,-102.552784,12846.444427689932,Mexico,0.6874850366740015,9.662457518379803,8.735292950988997,8.40584397839861
1989-04-01,,0.69196,0.0,0.0,,14505.0,1200660458521.75,82762481.0,,,0.0,22.4,18.2,0.0,0.0,0.0,1490.0,1732511852444.5,23.634501,-102.552784,12846.444427689932,Mexico,0.6936200589674706,9.74600109238452,8.904980744230343,8.559612573936608
1989-05-01,,0.718816,0.0,0.0,,14554.333333333334,1206683569316.0,82893665.0,,,0.0,24.7,29.5,0.0,0.0,0.0,1482.6666666666667,1726206132760.3333,23.634501,-102.552784,12846.444427689932,Mexico,0.6997550812609397,9.829544666389236,9.07466853747169,8.713381169474607
1989-06-01,,0.735808,0.0,0.0,,14603.666666666666,1212706680110.25,83024849.0,,,0.0,25.9,75.0,0.0,0.0,0.0,1475.3333333333333,1719900413076.1667,23.634501,-102.552784,12846.444427689932,Mexico,0.7058901035544087,9.913088240393952,9.244356330713035,8.867149765012604
1989-07-01,,0.703663,0.0,0.0,,14653.0,1218729790904.5,83156032.0,,,0.0,25.8,115.1,0.0,0.0,0.0,1468.0,1713594693392.0,23.634501,-102.552784,12846.444427689932,Mexico,0.7120251258478778,9.996631814398668,9.414044123954383,9.020918360550603
1989-08-01,,0.714167,0.0,0.0,,14702.333333333334,1224752901698.75,83287216.0,,,0.0,25.1,148.4,0.0,0.0,0.0,1460.6666666666667,1707288973707.8333,23.634501,-102.552784,12846.444427689932,Mexico,0.7181601481413468,10.080175388403385,9.583731917195728,9.174686956088602
1989-09-01,,0.724168,0.0,0.0,,14751.666666666666,1230776012493.0,83418400.0,,,0.0,24.0,141.4,0.0,0.0,0.0,1453.3333333333333,1700983254023.6667,23.634501,-102.552784,12846.444427689932,Mexico,0.7242951704348158,10.163718962408101,9.753419710437075,9.328455551626599
1989-10-01,,0.698378,0.0,0.0,,14801.0,1236799123287.25,83549584.0,,,0.0,21.9,63.8,0.0,0.0,0.0,1446.0,1694677534339.5,23.634501,-102.552784,12846.444427689932,Mexico,0.7304301927282849,10.247262536412817,9.923107503678422,9.482224147164597
1989-11-01,,0.687339,0.0,0.0,,14850.333333333334,1242822234081.5,83680768.0,,,0.0,19.0,35.9,0.0,0.0,0.0,1438.6666666666667,1688371814655.3333,23.634501,-102.552784,12846.444427689932,Mexico,0.736565215021754,10.330806110417534,10.092795296919768,9.635992742702596
1989-12-01,,0.592685,0.0,0.0,,14899.666666666666,1248845344875.75,83811951.0,,,0.0,14.4,34.4,0.0,0.0,0.0,1431.3333333333333,1682066094971.1667,23.634501,-102.552784,12846.444427689932,Mexico,0.742700237315223,10.41434968442225,10.262483090161114,9.789761338240593
1990-01-01,,0.591044,0.0,0.0,,14949.0,1254868455670.0,83943135.0,,,0.0,16.4,17.0,0.0,0.0,0.0,1424.0,1675760375287.0,23.634501,-102.552784,12846.444427689932,Mexico,0.7488352596086921,10.497893258426966,10.43217088340246,9.943529933778592
1990-02-01,,0.583343,0.0,0.0,,14977.666666666666,1259275924749.5833,84073926.0,,,0.0,17.1,21.7,0.0,0.0,0.0,1433.25,1688675822298.9167,23.634501,-102.552784,12846.444427689932,Mexico,0.7459598887020874,10.453307691017336,9.143331289505502,8.65708689328204
1990-03-01,,0.593277,0.0,0.0,,15006.333333333334,1263683393829.1667,84204716.0,,,0.0,19.3,17.3,0.0,0.0,0.0,1442.5,1701591269310.8333,23.634501,-102.552784,12846.444427689932,Mexico,0.7430845177954827,10.408722123607706,7.854491695608546,7.370643852785488
1990-04-01,,0.58591,0.0,0.0,,15035.0,1268090862908.75,84335506.0,,,0.0,22.3,23.5,0.0,0.0,0.0,1451.75,1714506716322.75,23.634501,-102.552784,12846.444427689932,Mexico,0.740209146888878,10.364136556198075,6.5656521017115885,6.084200812288936
1990-05-01,,0.576832,0.0,0.0,,15063.666666666666,1272498331988.3333,84466297.0,,,0.0,24.3,43.7,0.0,0.0,0.0,1461.0,1727422163334.6667,23.634501,-102.552784,12846.444427689932,Mexico,0.7373337759822732,10.319550988788444,5.276812507814632,4.797757771792384
1990-06-01,,0.581108,0.0,0.0,,15092.333333333334,1276905801067.9167,84597088.0,,,0.0,26.7,94.7,0.0,0.0,0.0,1470.25,1740337610346.5833,23.634501,-102.552784,12846.444427689932,Mexico,0.7344584050756685,10.274965421378814,3.987972913917675,3.5113147312958315
1990-07-01,,0.563235,0.0,0.0,,15121.0,1281313270147.5,84727878.0,,,0.0,24.8,162.1,0.0,0.0,0.0,1479.5,1753253057358.5,23.634501,-102.552784,12846.444427689932,Mexico,0.7315830341690637,10.230379853969183,2.6991333200207173,2.2248716907992794
