Date,VisitorArrivals,FXAgainstChina,CovidCases,CovidDeaths,FSI,GDPPerCap,GDP,Population,HotelsCount,RoomsCount,TravelPolicy,Temperature,Precipitation,GlobalCovidTrend,ChinaConfinementPolicy,ChinaMovementPolicy,ChinaGDPPerCap,ChinaGDP,Latitude,Longitude,DistFromChina,Country,GDPRatioChina,GDPPerCapRatioChina,GDPGrowthDiffChina,GDPPerCapGrowthDiffChina
1989-01-01,,,0.0,0.0,,1691.0,14700188235.0,8691331.0,,,0.0,26.2,15.4,0.0,0.0,0.0,1512.0,1751429011497.0,12.565679,104.990963,2581.767334475018,Cambodia,0.008393253816456597,1.1183862433862435,5.134059204228233,3.8581102486931735
1989-02-01,,,0.0,0.0,,1686.0833333333333,14695911547.666666,8715020.0,,,0.0,26.4,6.9,0.0,0.0,0.0,1504.6666666666667,1745123291812.8333,12.565679,104.990963,2581.767334475018,Cambodia,0.008422284708455682,1.1206930077482513,5.037161042829596,3.7308549023132596
1989-03-01,,,0.0,0.0,,1681.1666666666667,14691634860.333334,8738709.0,,,0.0,27.6,59.7,0.0,0.0,0.0,1497.3333333333333,1738817572128.6667,12.565679,104.990963,2581.767334475018,Cambodia,0.008451315600454768,1.1229997721102591,4.940262881430959,3.6035995559333456
1989-04-01,,,0.0,0.0,,1676.25,14687358173.0,8762398.0,,,0.0,29.9,66.8,0.0,0.0,0.0,1490.0,1732511852444.5,12.565679,104.990963,2581.767334475018,Cambodia,0.008480346492453853,1.1253065364722667,4.843364720032322,3.4763442095534316
1989-05-01,,,0.0,0.0,,1671.3333333333333,14683081485.666666,8786086.0,,,0.0,28.7,175.7,0.0,0.0,0.0,1482.6666666666667,1726206132760.3333,12.565679,104.990963,2581.767334475018,Cambodia,0.008509377384452938,1.1276133008342746,4.746466558633685,3.3490888631735176
1989-06-01,,,0.0,0.0,,1666.4166666666667,14678804798.333334,8809775.0,,,0.0,27.8,184.8,0.0,0.0,0.0,1475.3333333333333,1719900413076.1667,12.565679,104.990963,2581.767334475018,Cambodia,0.008538408276452025,1.1299200651962824,4.649568397235048,3.2218335167936036
1989-07-01,,,0.0,0.0,,1661.5,14674528111.0,8833464.0,,,0.0,27.7,314.1,0.0,0.0,0.0,1468.0,1713594693392.0,12.565679,104.990963,2581.767334475018,Cambodia,0.00856743916845111,1.1322268295582902,4.552670235836411,3.0945781704136897
1989-08-01,,,0.0,0.0,,1656.5833333333333,14670251423.666666,8857153.0,,,0.0,27.5,271.1,0.0,0.0,0.0,1460.6666666666667,1707288973707.8333,12.565679,104.990963,2581.767334475018,Cambodia,0.008596470060450195,1.134533593920298,4.455772074437775,2.9673228240337757
1989-09-01,,,0.0,0.0,,1651.6666666666667,14665974736.333334,8880842.0,,,0.0,27.4,259.4,0.0,0.0,0.0,1453.3333333333333,1700983254023.6667,12.565679,104.990963,2581.767334475018,Cambodia,0.008625500952449282,1.136840358282306,4.358873913039138,2.8400674776538617
1989-10-01,,,0.0,0.0,,1646.75,14661698049.0,8904530.0,,,0.0,26.7,264.2,0.0,0.0,0.0,1446.0,1694677534339.5,12.565679,104.990963,2581.767334475018,Cambodia,0.008654531844448367,1.1391471226443137,4.261975751640501,2.7128121312739477
1989-11-01,,,0.0,0.0,,1641.8333333333333,14657421361.666666,8928219.0,,,0.0,26.1,68.7,0.0,0.0,0.0,1438.6666666666667,1688371814655.3333,12.565679,104.990963,2581.767334475018,Cambodia,0.008683562736447452,1.1414538870063213,4.1650775902418635,2.5855567848940337
1989-12-01,,,0.0,0.0,,1636.9166666666667,14653144674.333334,8951908.0,,,0.0,24.6,26.7,0.0,0.0,0.0,1431.3333333333333,1682066094971.1667,12.565679,104.990963,2581.767334475018,Cambodia,0.008712593628446539,1.1437606513683292,4.0681794288432265,2.4583014385141198
1990-01-01,,89.572871,0.0,0.0,,1632.0,14648867987.0,8975597.0,,,0.0,26.4,10.6,0.0,0.0,0.0,1424.0,1675760375287.0,12.565679,104.990963,2581.767334475018,Cambodia,0.008741624520445624,1.146067415730337,3.9712812674445894,2.3310460921342053
1990-02-01,,88.405695,0.0,0.0,,1634.0833333333333,14710471450.666666,9001739.0,,,0.0,27.3,18.2,0.0,0.0,0.0,1433.25,1688675822298.9167,12.565679,104.990963,2581.767334475018,Cambodia,0.008713603958376098,1.140518366699606,3.290153524999678,1.6148688281957981
